Date,Open
6/8/07,13267.13965
6/7/07,13463.48047
6/6/07,13590.66016
6/5/07,13673.19043
6/4/07,13667.20996
6/1/07,13628.69043
5/31/07,13633
5/30/07,13517.88965
5/29/07,13507.28027
5/25/07,13441.94043
5/24/07,13522.59961
5/23/07,13540.83984
5/22/07,13544.99023
5/21/07,13556.53027
5/18/07,13476.40039
5/17/07,13487.53027
5/16/07,13486.95996
5/15/07,13346.04981
5/14/07,13325.80957
5/11/07,13212.2002
5/10/07,13359.04981
5/9/07,13300.62012
5/8/07,13309.40039
5/7/07,13264.12988
5/4/07,13243.08008
5/3/07,13206.65039
5/2/07,13133.94043
5/1/07,13062.75
4/30/07,13120.20996
4/27/07,13104.04004
4/26/07,13088.83984
4/25/07,12951.41992
4/24/07,12919.63965
4/23/07,12961.98047
4/20/07,12811.15039
4/19/07,12799.76953
4/18/07,12771.08008
4/17/07,12719.55957
4/16/07,12611.63965
4/13/07,12551.91016
4/12/07,12483.63965
4/11/07,12573.12012
4/10/07,12568.49023
4/9/07,12562.63965
4/5/07,12523.21973
4/4/07,12511.36035
4/3/07,12379.04981
4/2/07,12354.51953
3/30/07,12348.91016
3/29/07,12301.48047
3/28/07,12396.49023
3/27/07,12468.66992
3/26/07,12480.37012
3/23/07,12460.5
3/22/07,12446.71973
3/21/07,12288.98047
3/20/07,12226.80957
3/19/07,12110.41016
3/16/07,12159.67969
3/15/07,12133.16016
3/14/07,12074.51953
3/13/07,12307.49023
3/12/07,12275.67969
3/9/07,12262.05957
3/8/07,12193.33008
3/7/07,12204.45996
3/6/07,12051.16992
3/5/07,12111.61035
3/2/07,12233.78027
3/1/07,12268.62988
2/28/07,12214.91992
2/27/07,12628.90039
2/26/07,12647.87988
2/23/07,12679.88965
2/22/07,12735.76953
2/21/07,12782.87012
2/20/07,12766.84961
2/16/07,12764.12988
2/15/07,12741.7002
2/14/07,12651.29004
2/13/07,12549.19043
2/12/07,12580.11035
2/9/07,12638.03027
2/8/07,12665.66992
2/7/07,12656.86035
2/6/07,12661.66016
2/5/07,12653.41016
2/2/07,12673.83984
2/1/07,12617.2002
1/31/07,12520.03027
1/30/07,12492.23047
1/29/07,12487.09961
1/26/07,12503.28027
1/25/07,12621.76953
1/24/07,12534.37012
1/23/07,12477.80957
1/22/07,12565.53027
1/19/07,12567.92969
1/18/07,12575.05957
1/17/07,12571.45996
1/16/07,12555.83984
1/12/07,12514.66016
1/11/07,12442.95996
1/10/07,12417
1/9/07,12424.76953
1/8/07,12392.00977
1/5/07,12480.04981
1/4/07,12473.16016
1/3/07,12459.54004
12/29/06,12500.48047
12/28/06,12510.57031
12/27/06,12408.42969
12/26/06,12341.94043
12/22/06,12413.08008
12/21/06,12461.62012
12/20/06,12471.32031
12/19/06,12439.50977
12/18/06,12446.24023
12/15/06,12417.95996
12/14/06,12317.5
12/13/06,12312.70996
12/12/06,12328.24023
12/11/06,12306.20996
12/8/06,12278.41016
12/7/06,12310.12988
12/6/06,12328.71973
12/5/06,12283.69043
12/4/06,12195.57031
12/1/06,12220.96973
11/30/06,12226.73047
11/29/06,12134.40039
11/28/06,12118.94043
11/27/06,12279.12988
11/24/06,12321.70996
11/22/06,12321.91016
11/21/06,12312.12988
11/20/06,12340.70996
11/17/06,12304.62012
11/16/06,12250.04981
11/15/06,12214.37012
11/14/06,12132.44043
11/13/06,12097.7002
11/10/06,12102.74023
11/9/06,12174.7002
11/8/06,12147.37988
11/7/06,12104.75
11/6/06,11985.16016
11/3/06,12018.29981
11/2/06,12023.98047
11/1/06,12080.25
10/31/06,12086.17969
10/30/06,12089.13965
10/27/06,12164.78027
10/26/06,12134.83984
10/25/06,12127.24023
10/24/06,12116.50977
10/23/06,12116.50977
10/20/06,12013.00977
10/19/06,11988.91992
10/18/06,11947.62012
10/17/06,11977.40039
10/16/06,11961.30957
10/13/06,11947.21973
10/12/06,11854.12988
10/11/06,11865.49023
10/10/06,11857.73047
10/9/06,11849.55957
10/6/06,11865.49023
10/5/06,11844.37988
10/4/06,11722.94043
10/3/06,11670.11035
10/2/06,11678.99023
9/29/06,11718.04981
9/28/06,11689.40039
9/27/06,11670.19043
9/26/06,11575.73047
9/25/06,11509.29981
9/22/06,11532.91016
9/21/06,11611.66992
9/20/06,11542.28027
9/19/06,11554.59961
9/18/06,11559.96973
9/15/06,11528.75
9/14/06,11543.40039
9/13/06,11487.69043
9/12/06,11396.83984
9/11/06,11389.87012
9/8/06,11332.24023
9/7/06,11405.16016
9/6/06,11466.23047
9/5/06,11461.83008
9/1/06,11382.75
8/31/06,11383.46973
8/30/06,11365.98047
8/29/06,11352.65039
8/28/06,11285.33008
8/25/06,11301.21973
8/24/06,11297.82031
8/23/06,11337.12012
8/22/06,11344.41016
8/21/06,11380.66992
8/18/06,11333.75977
8/17/06,11327.36035
8/16/06,11224.91016
8/15/06,11098.03027
8/14/06,11089.07031
8/11/06,11121.16016
8/10/06,11073.13965
8/9/06,11168.46973
8/8/06,11218.17969
8/7/06,11239.46973
8/4/06,11244.58984
8/3/06,11195.28027
8/2/06,11125.57031
8/1/06,11184.79981
7/31/06,11218.90039
7/28/06,11102.11035
7/27/06,11104.19043
7/26/06,11102.91016
7/25/06,11051.04981
7/24/06,10868.7002
7/21/06,10937.94043
7/20/06,11007.25977
7/19/06,10797.38965
7/18/06,10745.83984
7/17/06,10739.34961
7/14/06,10846.53027
7/13/06,11012.62012
7/12/06,11133.96973
7/11/06,11102.58984
7/10/06,11091.70996
7/7/06,11224.17969
7/6/06,11147.12012
7/5/06,11225.05957
7/3/06,11149.33984
6/30/06,11190.79981
6/29/06,10974.36035
6/28/06,10925.29981
6/27/06,11048.24023
6/26/06,10990.29004
6/23/06,11019.19043
6/22/06,11077.78027
6/21/06,10975.24023
6/20/06,10942.03027
6/19/06,11014.87012
6/16/06,11014.37988
6/15/06,10817.48047
6/14/06,10706.78027
6/13/06,10783.13965
6/12/06,10892
6/9/06,10939.13965
6/8/06,10929.7002
6/7/06,11002.05957
6/6/06,11048.24023
6/5/06,11247.54981
6/2/06,11260.51953
6/1/06,11169.03027
5/31/06,11091.15039
5/30/06,11277.25
5/26/06,11211.69043
5/25/06,11114.95996
5/24/06,11100.11035
5/23/06,11126.29004
5/22/06,11143.41992
5/19/06,11124.37012
5/18/06,11206.16992
5/17/06,11410.12988
5/16/06,11428.20996
5/15/06,11380.42969
5/12/06,11500.00977
5/11/06,11639.29004
5/10/06,11630.48047
5/9/06,11584.62012
5/8/06,11576.37012
5/5/06,11440.62012
5/4/06,11401.79981
5/3/06,11414.69043
5/2/06,11345.20996
5/1/06,11367.78027
4/28/06,11358.33008
4/27/06,11349.53027
4/26/06,11283.25
4/25/06,11336.55957
4/24/06,11346.80957
4/21/06,11343.4502
4/20/06,11278.53027
4/19/06,11265.40039
4/18/06,11074.58008
4/17/06,11137.33008
4/13/06,11130.12988
4/12/06,11089.46973
4/11/06,11141.33008
4/10/06,11119.87988
4/7/06,11217.13965
4/6/06,11233.00977
4/5/06,11203.20996
4/4/06,11142.54004
4/3/06,11113
3/31/06,11151.33984
3/30/06,11216.33984
3/29/06,11154.94043
3/28/06,11250.11035
3/27/06,11280.12988
3/24/06,11270.61035
3/23/06,11317.34961
3/22/06,11234.50977
3/21/06,11275.88965
3/20/06,11278.92969
3/17/06,11254.12012
3/16/06,11210.96973
3/15/06,11149.75977
3/14/06,11076.01953
3/13/06,11067.61035
3/10/06,10972.91992
3/9/06,11005.66016
3/8/06,10977.08008
3/7/06,10957.30957
3/6/06,11022.46973
3/3/06,11024.23047
3/2/06,11052.57031
3/1/06,10993.25
2/28/06,11096.75
2/27/06,11062.80957
2/24/06,11065.76953
2/23/06,11133.51953
2/22/06,11065.29004
2/21/06,11115.48047
2/17/06,11119.55957
2/16/06,11059.04981
2/15/06,11025.66992
2/14/06,10890.71973
2/13/06,10915.20996
2/10/06,10883.50977
2/9/06,10859.41992
2/8/06,10742.16016
2/7/06,10796.41992
2/6/06,10793.29981
2/3/06,10849.57031
2/2/06,10950.11035
2/1/06,10862.13965
1/31/06,10900.40039
1/30/06,10908.49023
1/27/06,10815.32031
1/26/06,10711.01953
1/25/06,10713.25977
1/24/06,10690.20996
1/23/06,10668.75
1/20/06,10880.70996
1/19/06,10855.17969
1/18/06,10890.08008
1/17/06,10957.87012
1/13/06,10961.48047
1/12/06,11043.44043
1/11/06,11011.66016
1/10/06,11010.45996
1/9/06,10959.46973
1/6/06,10875.4502
1/5/06,10880.38965
1/4/06,10843.96973
1/3/06,10718.29981
12/30/05,10783.86035
12/29/05,10795.7002
12/28/05,10778.25
12/27/05,10883.75
12/23/05,10883.26953
12/22/05,10831.55957
12/21/05,10805.62988
12/20/05,10836.92969
12/19/05,10875.50977
12/16/05,10881.66992
12/15/05,10883.42969
12/14/05,10821.32031
12/13/05,10765.69043
12/12/05,10778.66016
12/9/05,10751.75977
12/8/05,10808.42969
12/7/05,10856.86035
12/6/05,10835.41016
12/5/05,10876.9502
12/2/05,10912.00977
12/1/05,10806.03027
11/30/05,10883.91016
11/29/05,10888.48047
11/28/05,10932.74023
11/25/05,10916.08984
11/23/05,10871.42969
11/22/05,10815.95996
11/21/05,10766.33008
11/18/05,10719.33984
11/17/05,10677
11/16/05,10683.03027
11/15/05,10697.16992
11/14/05,10686.59961
11/11/05,10640.09961
11/10/05,10541.16016
11/9/05,10539.24023
11/8/05,10574.17969
11/7/05,10531.24023
11/4/05,10523.23047
11/3/05,10470.49023
11/2/05,10406.29004
11/1/05,10440.07031
10/31/05,10403.16992
10/28/05,10231.15039
10/27/05,10344.74023
10/26/05,10377.38965
10/25/05,10383.87988
10/24/05,10216.11035
10/21/05,10282.21973
10/20/05,10411.73047
10/19/05,10277.17969
10/18/05,10349.13965
10/17/05,10287.41992
10/14/05,10216.58984
10/13/05,10216.91016
10/12/05,10253.80957
10/11/05,10239.16016
10/10/05,10292.9502
10/7/05,10287.41992
10/6/05,10317.36035
10/5/05,10434.80957
10/4/05,10534.36035
10/3/05,10569.5
9/30/05,10552.7002
9/29/05,10472.61035
9/28/05,10456.61035
9/27/05,10444.58008
9/26/05,10420.21973
9/23/05,10422.04981
9/22/05,10376.2002
9/21/05,10484.23047
9/20/05,10558.19043
9/19/05,10641.87012
9/16/05,10560.5
9/15/05,10545.84961
9/14/05,10597.51953
9/13/05,10673.70996
9/12/05,10678.41016
9/9/05,10594.09961
9/8/05,10633.11035
9/7/05,10588.67969
9/6/05,10447.69043
9/2/05,10460.66992
9/1/05,10481.44043
8/31/05,10409.08008
8/30/05,10461.54004
8/29/05,10396.90039
8/26/05,10450.9502
8/25/05,10434.38965
8/24/05,10519.33984
8/23/05,10571.00977
8/22/05,10559.23047
8/19/05,10552.7002
8/18/05,10549.75
8/17/05,10505.59961
8/16/05,10631.58984
8/15/05,10599.19043
8/12/05,10682.7002
8/11/05,10591.83008
8/10/05,10606.51953
8/9/05,10537.65039
8/8/05,10557.24023
8/5/05,10610.33984
8/4/05,10696.79981
8/3/05,10681.50977
8/2/05,10623.79004
8/1/05,10641.78027
7/29/05,10705.16016
7/28/05,10633.5
7/27/05,10579.4502
7/26/05,10597.59961
7/25/05,10651.66016
7/22/05,10624.19043
7/21/05,10690.03027
7/20/05,10629.51953
7/19/05,10576.90039
7/18/05,10640.19043
7/15/05,10629.44043
7/14/05,10559.86035
7/13/05,10513.36035
7/12/05,10519.49023
7/11/05,10449.59961
7/8/05,10302.90039
7/7/05,10269.75977
7/6/05,10366.51953
7/5/05,10303.12988
7/1/05,10273.58984
6/30/05,10374.17969
6/29/05,10405.94043
6/28/05,10291.00977
6/27/05,10298.07031
6/24/05,10422.28027
6/23/05,10587.08984
6/22/05,10599.36035
6/21/05,10608.87988
6/20/05,10621.54004
6/17/05,10580.41016
6/16/05,10566.75977
6/15/05,10548.65039
6/14/05,10521.9502
6/13/05,10503.57031
6/10/05,10503.01953
6/9/05,10477.75
6/8/05,10484.83984
6/7/05,10466
6/6/05,10461.63965
6/3/05,10552.82031
6/2/05,10548.83008
6/1/05,10462.86035
5/31/05,10541.88965
5/27/05,10537.08008
5/26/05,10458.67969
5/25/05,10503.16992
5/24/05,10522.67969
5/23/05,10472.79981
5/20/05,10492.75
5/19/05,10464.4502
5/18/05,10323.19043
5/17/05,10247.49023
5/16/05,10139.61035
5/13/05,10188.23047
5/12/05,10299.74023
5/11/05,10272.91016
5/10/05,10382.94043
5/9/05,10345.40039
5/6/05,10339.70996
5/5/05,10384.49023
5/4/05,10255.25
5/3/05,10251.04004
5/2/05,10192
4/29/05,10070.37012
4/28/05,10194.58008
4/27/05,10150.32031
4/26/05,10240.99023
4/25/05,10158.51953
4/22/05,10218.59961
4/21/05,10010.50977
4/20/05,10131.17969
4/19/05,10071.54981
4/18/05,10088.54004
4/15/05,10276.61035
4/14/05,10403.70996
4/13/05,10507.4502
4/12/05,10448.62988
4/11/05,10462.08008
4/8/05,10546.32031
4/7/05,10485.87988
4/6/05,10453.4502
4/5/05,10421.13965
4/4/05,10401.70996
4/1/05,10504.57031
3/31/05,10541.58984
3/30/05,10405.76953
3/29/05,10485.65039
3/28/05,10444.12988
3/24/05,10457.05957
3/23/05,10470.58008
3/22/05,10565.38965
3/21/05,10629.90039
3/18/05,10627.83008
3/17/05,10633.29981
3/16/05,10741.62988
3/15/05,10804.29004
3/14/05,10773.91992
3/11/05,10845.29981
3/10/05,10806.28027
3/9/05,10912.32031
3/8/05,10935.59961
3/7/05,10940.54981
3/4/05,10834.50977
3/3/05,10812.26953
3/2/05,10825.67969
3/1/05,10769.04004
2/28/05,10842.04981
2/25/05,10748.41992
2/24/05,10672.24023
2/23/05,10609.28027
2/22/05,10783.37988
2/18/05,10755.15039
2/17/05,10835.03027
2/16/05,10832.03027
2/15/05,10791.05957
2/14/05,10795.71973
2/11/05,10742.91992
2/10/05,10665
2/9/05,10717.75977
2/8/05,10712.50977
2/7/05,10715.75977
2/4/05,10593.16992
2/3/05,10592.20996
2/2/05,10551.04981
2/1/05,10489.71973
1/31/05,10428.75977
1/28/05,10470.58008
1/27/05,10498.13965
1/26/05,10463.19043
1/25/05,10369.41992
1/24/05,10393.58008
1/21/05,10471.98047
1/20/05,10538.90039
1/19/05,10626.04981
1/18/05,10554.23047
1/14/05,10506.70996
1/13/05,10617.41016
1/12/05,10561.32031
1/11/05,10619.76953
1/10/05,10603.44043
1/7/05,10624.79981
1/6/05,10593.19043
1/5/05,10629.53027
1/4/05,10727.80957
1/3/05,10783.75
12/31/04,10800.29981
12/30/04,10829.12012
12/29/04,10853.71973
12/28/04,10776.05957
12/27/04,10828.00977
12/23/04,10815
12/22/04,10752.33984
12/21/04,10661.88965
12/20/04,10652.13965
12/17/04,10704.83008
12/16/04,10691.70996
12/15/04,10675.70996
12/14/04,10640.53027
12/13/04,10543.44043
12/10/04,10552.16016
12/9/04,10492.4502
12/8/04,10438.76953
12/7/04,10546.79981
12/6/04,10591.32031
12/3/04,10597.90039
12/2/04,10590.44043
12/1/04,10425.79981
11/30/04,10475.26953
11/29/04,10520.63965
11/26/04,10518.69043
11/24/04,10493.86035
11/23/04,10486.69043
11/22/04,10455.73047
11/19/04,10571.62988
11/18/04,10549.2002
11/17/04,10481.83008
11/16/04,10549.79004
11/15/04,10541.88965
11/12/04,10469.20996
11/11/04,10386.9502
11/10/04,10378.58984
11/9/04,10387.62012
11/8/04,10385.15039
11/5/04,10317.04981
11/4/04,10132.48047
11/3/04,10037.5
11/2/04,10053.87012
11/1/04,10028.73047
10/29/04,10004.69043
10/28/04,9998.94043
10/27/04,9888.25
10/26/04,9750.589844
10/25/04,9757.219727
10/22/04,9863.849609
10/21/04,9884.650391
10/20/04,9895.19043
10/19/04,9958.379883
10/18/04,9932.980469
10/15/04,9895.629883
10/14/04,10002.54004
10/13/04,10085.20996
10/12/04,10080.41992
10/11/04,10056.08984
10/8/04,10124.11035
10/7/04,10239.83984
10/6/04,10170.7002
10/5/04,10216.75977
10/4/04,10191.40039
10/1/04,10082.04004
9/30/04,10136.37988
9/29/04,10056.75
9/28/04,9989.730469
9/27/04,10046.65039
9/24/04,10039.41992
9/23/04,10108.29004
9/22/04,10244.04981
9/21/04,10204.51953
9/20/04,10283.87012
9/17/04,10245.82031
9/16/04,10231.58984
9/15/04,10316.90039
9/14/04,10315.12988
9/13/04,10306.65039
9/10/04,10289.46973
9/9/04,10314.69043
9/8/04,10342.41992
9/7/04,10261.51953
9/3/04,10277.82031
9/2/04,10168.38965
9/1/04,10170.12012
8/31/04,10121.96973
8/30/04,10193.83008
8/27/04,10174.07031
8/26/04,10181.07031
8/25/04,10098.49023
8/24/04,10074.88965
8/23/04,10111.09961
8/20/04,10040.80957
8/19/04,10082.78027
8/18/04,9964.219727
8/17/04,9955.5
8/16/04,9825.349609
8/13/04,9814.110352
8/12/04,9936.480469
8/11/04,9931.240234
8/10/04,9815.549805
8/9/04,9816.139648
8/6/04,9960.669922
8/5/04,10127.09961
8/4/04,10117.95996
8/3/04,10178.26953
8/2/04,10138.4502
7/30/04,10129.12012
7/29/04,10115.51953
7/28/04,10084.03027
7/27/04,9963.540039
7/26/04,9964.709961
7/23/04,10045.45996
7/22/04,10047.59961
7/21/04,10156.29981
7/20/04,10094.42969
7/19/04,10140.9502
7/16/04,10162.33984
7/15/04,10208.2002
7/14/04,10232.83984
7/13/04,10238.37012
7/12/04,10211.75
7/9/04,10173.12012
7/8/04,10238.51953
7/7/04,10211.91992
7/6/04,10280.25977
7/2/04,10334
7/1/04,10434
6/30/04,10413.42969
6/29/04,10356.34961
6/28/04,10377.51953
6/25/04,10444.24023
6/24/04,10477.42969
6/23/04,10395.13965
6/22/04,10370.20996
6/21/04,10417.82031
6/18/04,10375.82031
6/17/04,10378.58984
6/16/04,10380.23047
6/15/04,10336.50977
6/14/04,10401.23047
6/10/04,10367.79981
6/9/04,10431.09961
6/8/04,10389.41016
6/7/04,10243.30957
6/4/04,10196.83008
6/3/04,10261.84961
6/2/04,10199.78027
6/1/04,10187.17969
5/28/04,10205.83008
5/27/04,10109.88965
5/26/04,10116.83984
5/25/04,9958.080078
5/24/04,9968.019531
5/21/04,9939.339844
5/20/04,9939.120117
5/19/04,9962.549805
5/18/04,9906.709961
5/17/04,10009.91992
5/14/04,10008.42969
5/13/04,10044.30957
5/12/04,10011.51953
5/11/04,9989.240234
5/10/04,10116.28027
5/7/04,10240.62012
5/6/04,10308.2002
5/5/04,10316.98047
5/4/04,10314.32031
5/3/04,10227.26953
4/30/04,10273.05957
4/29/04,10339.41016
4/28/04,10476.66992
4/27/04,10445.37988
4/26/04,10472.91016
4/23/04,10463.11035
4/22/04,10314.99023
4/21/04,10311.87012
4/20/04,10437.84961
4/19/04,10451.62012
4/16/04,10398.32031
4/15/04,10377.9502
4/14/04,10378.09961
4/13/04,10516.04981
4/12/04,10444.37988
4/8/04,10482.76953
4/7/04,10569.25977
4/6/04,10553.75977
4/5/04,10470.58984
4/2/04,10375.33008
4/1/04,10357.51953
3/31/04,10380.88965
3/30/04,10327.62988
3/29/04,10212.91016
3/26/04,10218.37012
3/25/04,10049.55957
3/24/04,10065.41016
3/23/04,10066.66992
3/22/04,10185.92969
3/19/04,10295.84961
3/18/04,10298.95996
3/17/04,10184.66992
3/16/04,10103.41016
3/15/04,10238.4502
3/12/04,10130.66992
3/11/04,10288.84961
3/10/04,10457.58984
3/9/04,10529.51953
3/8/04,10595.37012
3/5/04,10582.58984
3/4/04,10593.48047
3/3/04,10588.58984
3/2/04,10678.36035
3/1/04,10582.25
2/27/04,10581.54981
2/26/04,10598.13965
2/25/04,10566.58984
2/24/04,10609.54981
2/23/04,10619.54981
2/20/04,10666.29004
2/19/04,10674.58984
2/18/04,10706.67969
2/17/04,10628.87988
2/13/04,10696.21973
2/12/04,10735.17969
2/11/04,10605.48047
2/10/04,10578.74023
2/9/04,10592
2/6/04,10494.88965
2/5/04,10469.33008
2/4/04,10503.11035
2/3/04,10499.48047
2/2/04,10487.78027
1/30/04,10510.21973
1/29/04,10467.41016
1/28/04,10610.07031
1/27/04,10701.09961
1/26/04,10568
1/23/04,10625.25
1/22/04,10624.21973
1/21/04,10522.76953
1/20/04,10601.40039
1/16/04,10556.37012
1/15/04,10534.51953
1/14/04,10428.66992
1/13/04,10485.17969
1/12/04,10461.54981
1/9/04,10589.25
1/8/04,10530.07031
1/7/04,10535.45996
1/6/04,10543.84961
1/5/04,10411.84961
1/2/04,10452.74023
12/31/03,10426.29981
12/30/03,10449.7002
12/29/03,10321.34961
12/26/03,10305.84961
12/24/03,10341.41016
12/23/03,10337.55957
12/22/03,10276.48047
12/19/03,10249.48047
12/18/03,10141.41016
12/17/03,10128.75
12/16/03,10023.33984
12/15/03,10046.53027
12/12/03,10008.75
12/11/03,9922.450195
12/10/03,9922.379883
12/9/03,9966.450195
12/8/03,9862.009766
12/5/03,9923.269531
12/4/03,9874.830078
12/3/03,9851.94043
12/2/03,9899.639648
12/1/03,9785.349609
11/28/03,9779.719727
11/26/03,9763.490234
11/25/03,9748.679688
11/24/03,9629.870117
11/21/03,9622.019531
11/20/03,9688.459961
11/19/03,9620.679688
11/18/03,9711.44043
11/17/03,9765.639648
11/14/03,9836.459961
11/13/03,9846.969727
11/12/03,9729.5
11/11/03,9756.530273
11/10/03,9807.490234
11/7/03,9857.120117
11/6/03,9820.679688
11/5/03,9837.639648
11/4/03,9857.490234
11/3/03,9802.459961
10/31/03,9786.75
10/30/03,9772.009766
10/29/03,9747.049805
10/28/03,9609.719727
10/27/03,9584.540039
10/24/03,9600.980469
10/23/03,9597.200195
10/22/03,9741.980469
10/21/03,9778.30957
10/20/03,9721.5
10/17/03,9791.860352
10/16/03,9798.679688
10/15/03,9824.089844
10/14/03,9763.269531
10/13/03,9675.719727
10/10/03,9682.900391
10/9/03,9633.349609
10/8/03,9653.330078
10/7/03,9593.280273
10/6/03,9572.389648
10/3/03,9492.540039
10/2/03,9464.759766
10/1/03,9276.799805
9/30/03,9378.099609
9/29/03,9314.419922
9/26/03,9342.429688
9/25/03,9425.580078
9/24/03,9575.969727
9/23/03,9535.759766
9/22/03,9641.799805
9/19/03,9661.799805
9/18/03,9544.040039
9/17/03,9566.080078
9/16/03,9449.160156
9/15/03,9471.19043
9/12/03,9456.879883
9/11/03,9415.049805
9/10/03,9504.879883
9/9/03,9584.919922
9/8/03,9503.410156
9/5/03,9589.519531
9/4/03,9569.089844
9/3/03,9521.860352
9/2/03,9416.669922
8/29/03,9373.330078
8/28/03,9334.349609
8/27/03,9339.820312
8/26/03,9316.030273
8/25/03,9349.44043
8/22/03,9436.040039
8/21/03,9399.959961
8/20/03,9420.129883
8/19/03,9412.169922
8/18/03,9320.660156
8/15/03,9308.519531
8/14/03,9272.25
8/13/03,9303.69043
8/12/03,9218.120117
8/11/03,9189.620117
8/8/03,9127.360352
8/7/03,9060.480469
8/6/03,9032.959961
8/5/03,9185.269531
8/4/03,9154.179688
8/1/03,9232.679688
7/31/03,9199.349609
7/30/03,9204.389648
7/29/03,9268.19043
7/28/03,9284.919922
7/25/03,9113.849609
7/24/03,9196.55957
7/23/03,9159.080078
7/22/03,9098.650391
7/21/03,9187.799805
7/18/03,9052.290039
7/17/03,9089.339844
7/16/03,9133.700195
7/15/03,9179.179688
7/14/03,9126.450195
7/11/03,9036.389648
7/10/03,9154.530273
7/9/03,9221.900391
7/8/03,9213.480469
7/7/03,9073.919922
7/3/03,9141.160156
7/2/03,9043.540039
7/1/03,8983.660156
6/30/03,8990.740234
6/27/03,9079.740234
6/26/03,9011.05957
6/25/03,9109.570312
6/24/03,9071.480469
6/23/03,9199.490234
6/20/03,9180.929688
6/19/03,9293.799805
6/18/03,9322.669922
6/17/03,9319.660156
6/16/03,9117.55957
6/13/03,9197.879883
6/12/03,9184.290039
6/11/03,9048.849609
6/10/03,8980.790039
6/9/03,9061.179688
6/6/03,9045.570312
6/5/03,9036.669922
6/4/03,8919.94043
6/3/03,8898.230469
6/2/03,8851.450195
5/30/03,8711.459961
5/29/03,8787.230469
5/28/03,8781.839844
5/27/03,8600.540039
5/23/03,8594.019531
5/22/03,8516.990234
5/21/03,8485.620117
5/20/03,8494.089844
5/19/03,8676.519531
5/16/03,8710.360352
5/15/03,8649.219727
5/14/03,8673.290039
5/13/03,8722.879883
5/12/03,8603.900391
5/9/03,8492.69043
5/8/03,8558.669922
5/7/03,8585.419922
5/6/03,8531.280273
5/5/03,8583.169922
5/2/03,8453.480469
5/1/03,8478.480469
4/30/03,8501.379883
4/29/03,8472.879883
4/28/03,8306.839844
4/25/03,8438.980469
4/24/03,8512.44043
4/23/03,8484.919922
4/22/03,8326.379883
4/21/03,8336.669922
4/17/03,8255.790039
4/16/03,8405.719727
4/15/03,8347.660156
4/14/03,8203.969727
4/11/03,8223.219727
4/10/03,8198.990234
4/9/03,8299.280273
4/8/03,8299.120117
4/7/03,8284.150391
4/4/03,8240.589844
4/3/03,8285.759766
4/2/03,8069.859863
4/1/03,7992.830078
3/31/03,8142.830078
3/28/03,8198.849609
3/27/03,8226.389648
3/26/03,8279.879883
3/25/03,8216.849609
3/24/03,8514.820312
3/21/03,8290.379883
3/20/03,8264.679688
3/19/03,8193.040039
3/18/03,8142.689941
3/17/03,7857.959961
3/14/03,7822.169922
3/13/03,7555.290039
3/12/03,7517.759766
3/11/03,7568.529785
3/10/03,7739.399902
3/7/03,7671.75
3/6/03,7774.759766
3/5/03,7702.350098
3/4/03,7838.140137
3/3/03,7890.240234
2/28/03,7886.109863
2/27/03,7807.959961
2/26/03,7907.390137
2/25/03,7856.419922
2/24/03,8017.339844
2/21/03,7915.52002
2/20/03,8002.700195
2/19/03,8033.799805
2/18/03,7909.299805
2/14/03,7750.899902
2/13/03,7756.549805
2/12/03,7836.359863
2/11/03,7920.930176
2/10/03,7865.740234
2/7/03,7932.450195
2/6/03,7981.950195
2/5/03,8014.450195
2/4/03,8104.609863
2/3/03,8053.740234
1/31/03,7939.720215
1/30/03,8109.140137
1/29/03,8087.950195
1/28/03,7991.069824
1/27/03,8128.540039
1/24/03,8367.889648
1/23/03,8320.719727
1/22/03,8439.540039
1/21/03,8586.259766
1/17/03,8695.820312
1/16/03,8721.120117
1/15/03,8843.639648
1/14/03,8787.219727
1/13/03,8787.830078
1/10/03,8776.040039
1/9/03,8596.679688
1/8/03,8735.929688
1/7/03,8775.839844
1/6/03,8602.780273
1/3/03,8607.379883
1/2/03,8342.379883
12/31/02,8332.240234
12/30/02,8304.05957
12/27/02,8429.280273
12/26/02,8448.860352
12/24/02,8491.990234
12/23/02,8511.389648
12/20/02,8367.410156
12/19/02,8441.94043
12/18/02,8531.30957
12/17/02,8626.990234
12/16/02,8436.589844
12/13/02,8536.070312
12/12/02,8590.990234
12/11/02,8571.519531
12/10/02,8473.610352
12/9/02,8643.990234
12/6/02,8620.879883
12/5/02,8740.660156
12/4/02,8734.219727
12/3/02,8861.129883
12/2/02,8902.950195
11/29/02,8933.669922
11/27/02,8678.959961
11/26/02,8844.120117
11/25/02,8804.969727
11/22/02,8842.410156
11/21/02,8625.480469
11/20/02,8469.570312
11/19/02,8484.929688
11/18/02,8579.740234
11/15/02,8535.639648
11/14/02,8403.69043
11/13/02,8380.320312
11/12/02,8356.730469
11/11/02,8535.80957
11/8/02,8585.75
11/7/02,8766.080078
11/6/02,8677.169922
11/5/02,8568.759766
11/4/02,8521.599609
11/1/02,8395.639648
10/31/02,8427.339844
10/30/02,8363.950195
10/29/02,8367.280273
10/28/02,8448.980469
10/25/02,8317.480469
10/24/02,8495.379883
10/23/02,8448.55957
10/22/02,8534.080078
10/21/02,8320.740234
10/18/02,8287.719727
10/17/02,8038.310059
10/16/02,8232.099609
10/15/02,7883.22998
10/14/02,7848.209961
10/11/02,7540.740234
